FL,BNA,PIT,73C,Unknown (73C)
FL,BNA,PVD,733,Boeing 737-300
FL,BNA,TPA,73W,Unknown (73W)
FL,BOI,DEN,73W,Unknown (73W)
FL,BOS,ATL,717,Boeing 717
FL,BOS,BWI,73W,Unknown (73W)
FL,BOS,CAK,717,Boeing 717
FL,BOS,MCO,717,Boeing 717
FL,BOS,MDW,73W,Unknown (73W)
FL,BUF,BWI,73C,Unknown (73C)
FL,BUF,BWI,73W,Unknown (73W)
FL,BUF,FLL,73W,Unknown (73W)
FL,BUF,MCO,73C,Unknown (73C)
FL,BUF,MDW,73W,Unknown (73W)
FL,BUF,MDW,738,Boeing 737-800
FL,BUF,MDW,73H,Unknown (73H)
FL,BUR,LAS,73W,Unknown (73W)
FL,BWI,ABQ,73W,Unknown (73W)
FL,BWI,ALB,73W,Unknown (73W)
FL,BWI,ATL,73G,Boeing 737-700
FL,BWI,AUA,73G,Boeing 737-700
FL,BWI,AUS,73C,Unknown (73C)
FL,BWI,BDL,73W,Unknown (73W)
FL,BWI,BNA,73W,Unknown (73W)
FL,BWI,BOS,73W,Unknown (73W)
FL,BWI,BOS,73C,Unknown (73C)
FL,BWI,BOS,733,Boeing 737-300
FL,BWI,BUF,73W,Unknown (73W)
FL,BWI,BUF,73C,Unknown (73C)
FL,BWI,CLE,733,Boeing 737-300
FL,BWI,CLT,73W,Unknown (73W)
FL,BWI,CMH,73W,Unknown (73W)
FL,BWI,CUN,73G,Boeing 737-700
FL,BWI,DAY,73W,Unknown (73W)
FL,BWI,DEN,73W,Unknown (73W)
FL,BWI,DTW,73W,Unknown (73W)
FL,BWI,FLL,717,Boeing 717
FL,BWI,FNT,73W,Unknown (73W)
FL,BWI,IND,73C,Unknown (73C)
FL,BWI,IND,73W,Unknown (73W)
FL,BWI,ISP,73W,Unknown (73W)
FL,BWI,LAS,73G,Boeing 737-700
FL,BWI,LAX,738,Boeing 737-800
FL,BWI,MBJ,73G,Boeing 737-700
FL,BWI,MCO,717,Boeing 717
FL,BWI,MDW,73W,Unknown (73W)
FL,BWI,MEM,73W,Unknown (73W)
FL,BWI,MHT,73H,Unknown (73H)
FL,BWI,MHT,73W,Unknown (73W)
FL,BWI,MSY,733,Boeing 737-300
FL,BWI,NAS,73G,Boeing 737-700
FL,BWI,ORF,73W,Unknown (73W)
FL,BWI,ORF,73C,Unknown (73C)
FL,BWI,PHX,73W,Unknown (73W)
FL,BWI,PIT,73W,Unknown (73W)
FL,BWI,PUJ,73G,Boeing 737-700
FL,BWI,PVD,73W,Unknown (73W)
FL,BWI,PVD,73C,Unknown (73C)
FL,BWI,PWM,73C,Unknown (73C)
FL,BWI,RDU,73W,Unknown (73W)
FL,BWI,RDU,73C,Unknown (73C)
FL,BWI,ROC,73W,Unknown (73W)
FL,BWI,RSW,717,Boeing 717
FL,BWI,SAN,73H,Unknown (73H)
FL,BWI,SAT,73W,Unknown (73W)
FL,BWI,SDF,73W,Unknown (73W)
FL,BWI,SJU,73W,Unknown (73W)
FL,BWI,SLC,73W,Unknown (73W)
FL,BWI,STL,73W,Unknown (73W)
FL,BWI,TPA,717,Boeing 717
FL,CAK,ATL,717,Boeing 717
FL,CAK,BOS,717,Boeing 717
FL,CAK,LGA,717,Boeing 717
FL,CAK,MCO,717,Boeing 717
FL,CAK,TPA,717,Boeing 717
FL,CHS,BWI,73W,Unknown (73W)
FL,CHS,BWI,73C,Unknown (73C)
FL,CHS,MDW,73W,Unknown (73W)
FL,CHS,TPA,73W,Unknown (73W)
FL,CLE,DEN,73W,Unknown (73W)
FL,CLE,MDW,73W,Unknown (73W)
FL,CLT,BWI,73W,Unknown (73W)
FL,CLT,MCO,73W,Unknown (73W)
FL,CLT,MCO,733,Boeing 737-300
FL,CLT,MDW,73W,Unknown (73W)
FL,CMH,ATL,717,Boeing 717
FL,CMH,BWI,73W,Unknown (73W)
FL,CMH,BWI,73C,Unknown (73C)
FL,CMH,MDW,73W,Unknown (73W)
FL,CMH,RNO,73W,Unknown (73W)
FL,CMH,STL,73W,Unknown (73W)
FL,CRP,LBB,735,Boeing 737-500
FL,CUN,ATL,73G,Boeing 737-700
FL,CUN,AUS,73G,Boeing 737-700
FL,CUN,BWI,73G,Boeing 737-700
FL,CUN,DEN,73G,Boeing 737-700
FL,CUN,MDW,73G,Boeing 737-700
FL,CUN,MKE,73G,Boeing 737-700
FL,CUN,SAT,73G,Boeing 737-700
FL,DAL,AMA,735,Boeing 737-500
FL,DAL,AUS,73W,Unknown (73W)
FL,DAL,AUS,735,Boeing 737-500
FL,DAL,BHM,73C,Unknown (73C)
FL,DAL,HOU,73W,Unknown (73W)
FL,DAL,LBB,735,Boeing 737-500
FL,DAL,LBB,73C,Unknown (73C)
FL,DAL,LIT,733,Boeing 737-300
FL,DAL,LIT,73W,Unknown (73W)
FL,DAL,MAF,735,Boeing 737-500
FL,DAL,MAF,73W,Unknown (73W)
FL,DAL,MCI,73W,Unknown (73W)
FL,DAL,MCI,73C,Unknown (73C)
FL,DAL,MSY,73W,Unknown (73W)
FL,DAL,MSY,73C,Unknown (73C)
FL,DAL,OKC,73W,Unknown (73W)
FL,DAL,SAT,73C,Unknown (73C)
FL,DAL,SAT,73W,Unknown (73W)
FL,DAL,SAT,735,Boeing 737-500
FL,DAL,SEA,73W,Unknown (73W)
FL,DAL,SFO,73W,Unknown (73W)
FL,DAL,SLC,73C,Unknown (73C)
FL,DAL,STL,73W,Unknown (73W)
FL,DAL,STL,73C,Unknown (73C)
FL,DAY,ATL,717,Boeing 717
FL,DAY,BWI,73W,Unknown (73W)
FL,DAY,TPA,717,Boeing 717
FL,DCA,ATL,717,Boeing 717
FL,DCA,MKE,717,Boeing 717
FL,DCA,RSW,717,Boeing 717
FL,DEN,ABQ,73W,Unknown (73W)
FL,DEN,AMA,73W,Unknown (73W)
FL,DEN,ATL,73G,Boeing 737-700
FL,DEN,BNA,738,Boeing 737-800
FL,DEN,BWI,73H,Unknown (73H)
FL,DEN,CMH,73W,Unknown (73W)
FL,DEN,CUN,73G,Boeing 737-700
FL,DEN,GEG,73W,Unknown (73W)
FL,DEN,IND,73C,Unknown (73C)
FL,DEN,LAS,73C,Unknown (73C)
FL,DEN,LAS,73W,Unknown (73W)
FL,DEN,LAS,73H,Unknown (73H)
FL,DEN,LAX,73W,Unknown (73W)
FL,DEN,LAX,73C,Unknown (73C)
FL,DEN,MCI,73W,Unknown (73W)
FL,DEN,MCO,73W,Unknown (73W)
FL,DEN,MDW,73W,Unknown (73W)
FL,DEN,MKE,73W,Unknown (73W)
FL,DEN,MSP,73W,Unknown (73W)
FL,DEN,MSP,73H,Unknown (73H)
FL,DEN,MSY,73W,Unknown (73W)
FL,DEN,OKC,73W,Unknown (73W)
FL,DEN,OMA,73W,Unknown (73W)
FL,DEN,ONT,73W,Unknown (73W)
FL,DEN,ORF,73W,Unknown (73W)
FL,DEN,PHX,73W,Unknown (73W)
FL,DEN,SAN,73C,Unknown (73C)
FL,DEN,SAT,73W,Unknown (73W)
FL,DEN,SAT,73C,Unknown (73C)
FL,DEN,SJD,73G,Boeing 737-700
FL,DEN,SLC,73W,Unknown (73W)
FL,DEN,SLC,733,Boeing 737-300
FL,DEN,SMF,73W,Unknown (73W)
FL,DEN,SNA,73W,Unknown (73W)
FL,DEN,TPA,73W,Unknown (73W)
FL,DEN,TUS,73W,Unknown (73W)
FL,DEN,TUS,73C,Unknown (73C)
FL,DFW,AUS,M83,McDonnell Douglas MD-83
FL,DSM,MDW,733,Boeing 737-300
FL,DSM,PHX,73W,Unknown (73W)
FL,DTW,ATL,717,Boeing 717
FL,DTW,ATL,73G,Boeing 737-700
FL,DTW,BWI,73W,Unknown (73W)
FL,DTW,BWI,73C,Unknown (73C)
FL,DTW,LAX,73W,Unknown (73W)
FL,DTW,MDW,73W,Unknown (73W)
FL,ELP,LAX,73W,Unknown (73W)
FL,ELP,PHL,73W,Unknown (73W)
FL,ELP,SAT,73C,Unknown (73C)
FL,EWR,BNA,73W,Unknown (73W)
FL,EWR,MDW,73W,Unknown (73W)
FL,EWR,MSY,73W,Unknown (73W)
FL,EYW,TPA,73W,Unknown (73W)
FL,FLL,ATL,717,Boeing 717
FL,FLL,AUS,73W,Unknown (73W)
FL,FLL,BWI,717,Boeing 717
FL,FLL,HOU,73W,Unknown (73W)
FL,FLL,MKE,73W,Unknown (73W)
FL,FLL,MSY,73C,Unknown (73C)
FL,FLL,PHX,73W,Unknown (73W)
FL,FLL,SFO,73W,Unknown (73W)
FL,FLL,SJU,73W,Unknown (73W)
FL,FLL,TPA,73W,Unknown (73W)
FL,FNT,BWI,73W,Unknown (73W)
FL,FNT,MCO,73W,Unknown (73W)
FL,FNT,TPA,73W,Unknown (73W)
FL,GEG,DEN,73W,Unknown (73W)
FL,GRR,STL,73C,Unknown (73C)
FL,GSP,MDW,73W,Unknown (73W)
FL,HOU,ATL,717,Boeing 717
FL,HOU,AUS,735,Boeing 737-500
FL,HOU,BWI,73W,Unknown (73W)
FL,HOU,BWI,73H,Unknown (73H)
FL,HOU,CHS,73W,Unknown (73W)
FL,HOU,CLT,733,Boeing 737-300
FL,HOU,CRP,735,Boeing 737-500
FL,HOU,DAL,735,Boeing 737-500
FL,HOU,DAL,73W,Unknown (73W)
FL,HOU,DAL,73C,Unknown (73C)
FL,HOU,DAL,733,Boeing 737-300
FL,HOU,DEN,73H,Unknown (73H)
FL,HOU,GSP,73W,Unknown (73W)
FL,HOU,HRL,735,Boeing 737-500
FL,HOU,HRL,733,Boeing 737-300
FL,HOU,ISP,73W,Unknown (73W)
FL,HOU,LAS,73H,Unknown (73H)
FL,HOU,LAX,73W,Unknown (73W)
FL,HOU,LIT,735,Boeing 737-500
FL,HOU,MCI,73W,Unknown (73W)
FL,HOU,MCI,733,Boeing 737-300
FL,HOU,MCO,733,Boeing 737-300
FL,HOU,MDW,73W,Unknown (73W)
FL,HOU,MSY,735,Boeing 737-500
FL,HOU,MSY,73W,Unknown (73W)
FL,HOU,MSY,73C,Unknown (73C)
FL,HOU,MSY,733,Boeing 737-300
FL,HOU,OKC,73W,Unknown (73W)
FL,HOU,PHX,738,Boeing 737-800
FL,HOU,PHX,73W,Unknown (73W)
FL,HOU,PVD,73H,Unknown (73H)
FL,HOU,RDU,733,Boeing 737-300
FL,HOU,SAT,735,Boeing 737-500
FL,HOU,SNA,73W,Unknown (73W)
FL,HOU,TPA,73C,Unknown (73C)
FL,HOU,TUL,73W,Unknown (73W)
FL,HRL,HOU,735,Boeing 737-500
FL,HRL,HOU,733,Boeing 737-300
FL,HRL,MAF,735,Boeing 737-500
FL,IAD,DEN,73W,Unknown (73W)
FL,IAD,MDW,73W,Unknown (73W)
FL,IAD,TPA,73W,Unknown (73W)
FL,ICT,DAL,73W,Unknown (73W)
FL,ICT,DAL,73C,Unknown (73C)
FL,ICT,MDW,73W,Unknown (73W)
FL,IND,ATL,717,Boeing 717
FL,IND,BWI,73C,Unknown (73C)
FL,IND,BWI,73W,Unknown (73W)
FL,IND,DEN,73W,Unknown (73W)
FL,IND,LAS,73W,Unknown (73W)
FL,IND,MCI,73C,Unknown (73C)
FL,IND,MCO,717,Boeing 717
FL,IND,TPA,717,Boeing 717
FL,ISP,BWI,73W,Unknown (73W)
FL,ISP,FLL,73W,Unknown (73W)
FL,ISP,MCO,73W,Unknown (73W)
FL,ISP,SNA,73W,Unknown (73W)
FL,ISP,TPA,73W,Unknown (73W)
FL,JAN,HOU,73W,Unknown (73W)
FL,JAN,MCO,73W,Unknown (73W)
FL,JAX,ATL,717,Boeing 717
FL,JAX,BWI,73W,Unknown (73W)
FL,LAS,ATL,73G,Boeing 737-700
FL,LAS,AUS,73W,Unknown (73W)
FL,LAS,BUR,73W,Unknown (73W)
FL,LAS,BWI,73G,Boeing 737-700
FL,LAS,DEN,73C,Unknown (73C)
FL,LAS,DEN,73W,Unknown (73W)
FL,LAS,HOU,73H,Unknown (73H)
FL,LAS,IND,73C,Unknown (73C)
FL,LAS,IND,73W,Unknown (73W)
FL,LAS,LAX,73W,Unknown (73W)
FL,LAS,MDW,73H,Unknown (73H)
FL,LAS,MDW,73W,Unknown (73W)
FL,LAS,MKE,73W,Unknown (73W)
FL,LAS,OAK,73W,Unknown (73W)
FL,LAS,PHX,73W,Unknown (73W)
FL,LAS,PHX,73C,Unknown (73C)
FL,LAS,PVD,73W,Unknown (73W)
FL,LAS,PVD,738,Boeing 737-800
FL,LAS,RDU,73W,Unknown (73W)
FL,LAS,RNO,73W,Unknown (73W)
FL,LAS,SAN,73W,Unknown (73W)
FL,LAS,SAT,73W,Unknown (73W)
FL,LAS,SAT,733,Boeing 737-300
FL,LAS,SEA,73C,Unknown (73C)
FL,LAS,SLC,73C,Unknown (73C)
FL,LAS,SMF,73C,Unknown (73C)
FL,LAS,SMF,73H,Unknown (73H)
FL,LAS,SNA,73G,Boeing 737-700
FL,LAS,TPA,73H,Unknown (73H)
FL,LAS,TUS,73C,Unknown (73C)
FL,LAX,ATL,73G,Boeing 737-700
FL,LAX,DEN,73W,Unknown (73W)
FL,LAX,HOU,73W,Unknown (73W)
FL,LAX,LAS,73W,Unknown (73W)
FL,LAX,MDW,73H,Unknown (73H)
FL,LAX,MDW,738,Boeing 737-800
FL,LAX,MKE,73W,Unknown (73W)
FL,LAX,OAK,73W,Unknown (73W)
FL,LAX,PWM,73W,Unknown (73W)
FL,LAX,RNO,73W,Unknown (73W)
FL,LBB,DAL,735,Boeing 737-500
FL,LBB,HRL,735,Boeing 737-500
FL,LBB,LAS,73C,Unknown (73C)
FL,LGA,ATL,717,Boeing 717
FL,LGA,CAK,717,Boeing 717
FL,LGA,MDW,73H,Unknown (73H)
FL,LGA,MDW,73W,Unknown (73W)
FL,LIT,BWI,73W,Unknown (73W)
FL,LIT,BWI,733,Boeing 737-300
FL,LIT,DAL,73W,Unknown (73W)
FL,LIT,STL,73W,Unknown (73W)
FL,MAF,DAL,735,Boeing 737-500
FL,MAF,DAL,73W,Unknown (73W)
FL,MBJ,ATL,73G,Boeing 737-700
FL,MBJ,BWI,73G,Boeing 737-700
FL,MBJ,MCO,73G,Boeing 737-700
FL,MBJ,MDW,73G,Boeing 737-700
FL,MCI,ATL,717,Boeing 717
FL,MCI,BWI,73W,Unknown (73W)
FL,MCI,DAL,73W,Unknown (73W)
FL,MCI,DEN,738,Boeing 737-800
FL,MCI,DEN,73C,Unknown (73C)
FL,MCI,DEN,73W,Unknown (73W)
FL,MCI,IND,73C,Unknown (73C)
FL,MCI,IND,73W,Unknown (73W)
FL,MCI,LAS,73H,Unknown (73H)
FL,MCI,LAX,73C,Unknown (73C)
FL,MCI,MCO,73W,Unknown (73W)
FL,MCI,MDW,73W,Unknown (73W)
FL,MCI,MKE,73W,Unknown (73W)
FL,MCI,MSP,73C,Unknown (73C)
FL,MCI,MSY,73W,Unknown (73W)
FL,MCI,PDX,733,Boeing 737-300
FL,MCI,PHL,73W,Unknown (73W)
FL,MCI,SEA,73W,Unknown (73W)
FL,MCI,SFO,73W,Unknown (73W)
FL,MCI,STL,73W,Unknown (73W)
FL,MCI,TPA,73W,Unknown (73W)
FL,MCO,ALB,73W,Unknown (73W)
FL,MCO,ATL,717,Boeing 717
FL,MCO,ATL,73G,Boeing 737-700
FL,MCO,AUA,73G,Boeing 737-700
FL,MCO,AUS,73W,Unknown (73W)
FL,MCO,BDL,73C,Unknown (73C)
FL,MCO,BDL,73W,Unknown (73W)
FL,MCO,BHM,73W,Unknown (73W)
FL,MCO,BNA,73W,Unknown (73W)
FL,MCO,BOS,717,Boeing 717
FL,MCO,BUF,73W,Unknown (73W)
FL,MCO,BWI,717,Boeing 717
FL,MCO,CAK,717,Boeing 717
FL,MCO,CLT,73W,Unknown (73W)
FL,MCO,DEN,73W,Unknown (73W)
FL,MCO,DEN,73H,Unknown (73H)
OA,LXS,ATH,DH4,De Havilland Canada DHC-8-400 Dash 8Q
FL,MCO,HOU,73W,Unknown (73W)
FL,MCO,IND,717,Boeing 717
FL,MCO,ISP,73W,Unknown (73W)
FL,MCO,JAN,73W,Unknown (73W)
FL,MCO,MBJ,73G,Boeing 737-700
FL,MCO,MDW,717,Boeing 717
FL,MCO,MEM,73C,Unknown (73C)
FL,MCO,MEM,73W,Unknown (73W)
FL,MCO,MKE,73W,Unknown (73W)
FL,MCO,MSP,73W,Unknown (73W)
FL,MCO,MSP,73C,Unknown (73C)
FL,MCO,MSY,73W,Unknown (73W)
FL,MCO,MSY,73C,Unknown (73C)
FL,MCO,MSY,733,Boeing 737-300
FL,MCO,ORF,717,Boeing 717
FL,MCO,PHL,73W,Unknown (73W)
FL,MCO,PHX,73C,Unknown (73C)
FL,MCO,PHX,738,Boeing 737-800
FL,MCO,PIT,717,Boeing 717
FL,MCO,PVD,73W,Unknown (73W)
FL,MCO,PVD,733,Boeing 737-300
FL,MCO,RDU,73C,Unknown (73C)
FL,MCO,SAT,73W,Unknown (73W)
FL,MCO,SDF,73W,Unknown (73W)
FL,MCO,SJU,73W,Unknown (73W)
FL,MCO,STL,73C,Unknown (73C)
FL,MCO,STL,73W,Unknown (73W)
FL,MDW,ABQ,73W,Unknown (73W)
FL,MDW,ALB,73H,Unknown (73H)
FL,MDW,ATL,73G,Boeing 737-700
FL,MDW,ATL,717,Boeing 717
FL,MDW,AUS,73W,Unknown (73W)
FL,MDW,BDL,73W,Unknown (73W)
FL,MDW,BHM,73W,Unknown (73W)
FL,MDW,BNA,73W,Unknown (73W)
FL,MDW,BOS,73W,Unknown (73W)
FL,MDW,BUF,73W,Unknown (73W)
FL,MDW,BUF,738,Boeing 737-800
FL,MDW,BWI,73W,Unknown (73W)
FL,MDW,CHS,73W,Unknown (73W)
FL,MDW,CLE,73W,Unknown (73W)
FL,MDW,CLT,73W,Unknown (73W)
FL,MDW,CMH,73C,Unknown (73C)
FL,MDW,CMH,73W,Unknown (73W)
FL,MDW,CMH,73H,Unknown (73H)
FL,MDW,CUN,73G,Boeing 737-700
FL,MDW,DEN,73W,Unknown (73W)
FL,MDW,DSM,73W,Unknown (73W)
FL,MDW,DTW,73W,Unknown (73W)
FL,MDW,EWR,73W,Unknown (73W)
FL,MDW,GSP,73W,Unknown (73W)
FL,MDW,HOU,73H,Unknown (73H)
FL,MDW,HOU,73W,Unknown (73W)
FL,MDW,IAD,73W,Unknown (73W)
FL,MDW,ICT,73W,Unknown (73W)
FL,MDW,JAN,73W,Unknown (73W)
FL,MDW,LAS,73W,Unknown (73W)
FL,MDW,LAS,738,Boeing 737-800
FL,MDW,LAX,73W,Unknown (73W)
FL,MDW,LAX,73H,Unknown (73H)
FL,MDW,LGA,73W,Unknown (73W)
FL,MDW,LIT,73W,Unknown (73W)
FL,MDW,MBJ,73G,Boeing 737-700
FL,MDW,MCI,73W,Unknown (73W)
FL,MDW,MCO,717,Boeing 717
FL,MDW,MCO,73G,Boeing 737-700
FL,MDW,MEM,73W,Unknown (73W)
FL,MDW,MHT,73H,Unknown (73H)
FL,MDW,MSP,73W,Unknown (73W)
FL,MDW,MSY,73W,Unknown (73W)
FL,MDW,OAK,73W,Unknown (73W)
FL,MDW,OKC,73W,Unknown (73W)
FL,MDW,OMA,73W,Unknown (73W)
FL,MDW,ONT,73W,Unknown (73W)
FL,MDW,ORF,73W,Unknown (73W)
FL,MDW,PDX,73W,Unknown (73W)
FL,MDW,PDX,73H,Unknown (73H)
FL,MDW,PHL,73W,Unknown (73W)
FL,MDW,PHL,73H,Unknown (73H)
FL,MDW,PHX,73W,Unknown (73W)
FL,MDW,PHX,73H,Unknown (73H)
FL,MDW,PIT,73W,Unknown (73W)
FL,MDW,PIT,73H,Unknown (73H)
FL,MDW,PUJ,73G,Boeing 737-700
FL,MDW,PVD,73W,Unknown (73W)
FL,MDW,RDU,73W,Unknown (73W)
FL,MDW,ROC,73W,Unknown (73W)
FL,MDW,RSW,717,Boeing 717
FL,MDW,SAN,73H,Unknown (73H)
FL,MDW,SAN,73W,Unknown (73W)
FL,MDW,SAN,738,Boeing 737-800
FL,MDW,SAT,73W,Unknown (73W)
FL,MDW,SDF,73W,Unknown (73W)
FL,MDW,SDF,733,Boeing 737-300
FL,MDW,SEA,73W,Unknown (73W)
FL,MDW,SEA,73H,Unknown (73H)
FL,MDW,SFO,73W,Unknown (73W)
FL,MDW,SJC,73W,Unknown (73W)
FL,MDW,SLC,73W,Unknown (73W)
FL,MDW,SMF,73W,Unknown (73W)
OA,LYS,ATH,320,Airbus A320
FL,MDW,STL,73W,Unknown (73W)
FL,MDW,STL,73C,Unknown (73C)
FL,MDW,TPA,73W,Unknown (73W)
FL,MDW,TUL,73W,Unknown (73W)
FL,MDW,TUS,73W,Unknown (73W)
FL,MEM,BWI,73W,Unknown (73W)
FL,MEM,HOU,733,Boeing 737-300
FL,MEM,LAS,73C,Unknown (73C)
FL,MEM,MCO,73W,Unknown (73W)
FL,MEM,MDW,73W,Unknown (73W)
FL,MEM,TPA,73W,Unknown (73W)
FL,MEX,SAT,73G,Boeing 737-700
FL,MEX,SNA,73G,Boeing 737-700
FL,MHT,BWI,73H,Unknown (73H)
FL,MHT,BWI,73W,Unknown (73W)
FL,MHT,MDW,73H,Unknown (73H)
FL,MHT,MDW,73W,Unknown (73W)
FL,MHT,MSP,73H,Unknown (73H)
FL,MHT,TPA,73W,Unknown (73W)
FL,MKE,ATL,717,Boeing 717
FL,MKE,ATL,73G,Boeing 737-700
FL,MKE,BOS,73W,Unknown (73W)
FL,MKE,BWI,73W,Unknown (73W)
FL,MKE,BWI,73C,Unknown (73C)
FL,MKE,CUN,73G,Boeing 737-700
FL,MKE,DCA,717,Boeing 717
FL,MKE,DEN,73W,Unknown (73W)
FL,MKE,FLL,73W,Unknown (73W)
FL,MKE,LAS,73W,Unknown (73W)
FL,MKE,LAX,73W,Unknown (73W)
FL,MKE,MCI,73W,Unknown (73W)
FL,MKE,MCO,73W,Unknown (73W)
FL,MKE,MSP,73W,Unknown (73W)
FL,MKE,MSY,73C,Unknown (73C)
FL,MKE,MSY,73W,Unknown (73W)
FL,MKE,PHX,73W,Unknown (73W)
FL,MKE,RSW,73W,Unknown (73W)
FL,MKE,SEA,73W,Unknown (73W)
FL,MKE,SFO,73W,Unknown (73W)
FL,MKE,STL,73C,Unknown (73C)
FL,MKE,TPA,73W,Unknown (73W)
FL,MSP,ATL,717,Boeing 717
FL,MSP,DEN,73C,Unknown (73C)
FL,MSP,MCI,73W,Unknown (73W)
FL,MSP,MCI,73C,Unknown (73C)
FL,MSP,MCO,73W,Unknown (73W)
FL,MSP,MDW,73W,Unknown (73W)
FL,MSP,MDW,73H,Unknown (73H)
FL,MSP,MKE,73C,Unknown (73C)
FL,MSP,MKE,73W,Unknown (73W)
FL,MSP,OAK,73W,Unknown (73W)
FL,MSP,PHX,73W,Unknown (73W)
FL,MSP,STL,73W,Unknown (73W)
FL,MSY,ATL,717,Boeing 717
FL,MSY,AUS,73C,Unknown (73C)
FL,MSY,BWI,73W,Unknown (73W)
FL,MSY,DAL,73W,Unknown (73W)
FL,MSY,DAL,73C,Unknown (73C)
FL,MSY,DAL,733,Boeing 737-300
FL,MSY,DEN,73W,Unknown (73W)
FL,MSY,EWR,73W,Unknown (73W)
FL,MSY,EYW,73W,Unknown (73W)
FL,MSY,FLL,73W,Unknown (73W)
FL,MSY,FLL,73C,Unknown (73C)
FL,MSY,HOU,735,Boeing 737-500
FL,MSY,HOU,73W,Unknown (73W)
FL,MSY,HOU,73C,Unknown (73C)
FL,MSY,LAS,73W,Unknown (73W)
FL,MSY,MCI,73W,Unknown (73W)
FL,MSY,MCO,733,Boeing 737-300
FL,MSY,MCO,73W,Unknown (73W)
FL,MSY,MCO,73C,Unknown (73C)
FL,MSY,MDW,73W,Unknown (73W)
FL,MSY,MKE,73W,Unknown (73W)
FL,MSY,SAN,73W,Unknown (73W)
FL,MSY,STL,73C,Unknown (73C)
FL,MSY,STL,73W,Unknown (73W)
FL,MSY,TPA,73C,Unknown (73C)
FL,MSY,TPA,73W,Unknown (73W)
FL,MSY,TPA,733,Boeing 737-300
FL,NAS,ATL,73G,Boeing 737-700
FL,NAS,BWI,73G,Boeing 737-700
FL,OAK,CMH,73W,Unknown (73W)
FL,OAK,DEN,73W,Unknown (73W)
FL,OAK,LAS,73C,Unknown (73C)
FL,OAK,LAS,73W,Unknown (73W)
FL,OAK,LAS,73H,Unknown (73H)
FL,OAK,LAX,73W,Unknown (73W)
FL,OAK,LAX,73C,Unknown (73C)
FL,OAK,MDW,73H,Unknown (73H)
FL,OAK,OKC,73W,Unknown (73W)
FL,OAK,SNA,73W,Unknown (73W)
FL,OKC,ATL,717,Boeing 717
FL,OKC,BWI,73W,Unknown (73W)
FL,OKC,DAL,73W,Unknown (73W)
FL,OKC,DAL,733,Boeing 737-300
FL,OKC,DAL,73C,Unknown (73C)
FL,OKC,DEN,73C,Unknown (73C)
FL,OKC,HOU,733,Boeing 737-300
FL,OKC,HOU,73W,Unknown (73W)
FL,OKC,LAS,73C,Unknown (73C)
FL,OKC,MDW,73W,Unknown (73W)
FL,OKC,STL,73W,Unknown (73W)
FL,OMA,MDW,73W,Unknown (73W)
FL,OMA,SAN,73W,Unknown (73W)
FL,OMA,STL,73W,Unknown (73W)
FL,ONT,DEN,73C,Unknown (73C)
FL,ONT,LAS,73H,Unknown (73H)
FL,ONT,LAS,73W,Unknown (73W)
FL,ORF,ATL,717,Boeing 717
FL,ORF,BWI,73W,Unknown (73W)
FL,ORF,MCO,73W,Unknown (73W)
FL,ORF,MCO,73C,Unknown (73C)
FL,ORF,MDW,73W,Unknown (73W)
FL,PBI,ATL,73W,Unknown (73W)
FL,PBI,ATL,733,Boeing 737-300
FL,PDX,DEN,73W,Unknown (73W)
FL,PDX,MDW,73H,Unknown (73H)
FL,PDX,OAK,73C,Unknown (73C)
FL,PDX,OAK,73W,Unknown (73W)
FL,PDX,OKC,733,Boeing 737-300
FL,PHL,ATL,717,Boeing 717
FL,PHL,DEN,73W,Unknown (73W)
FL,PHL,FLL,73W,Unknown (73W)
FL,PHL,ICT,73C,Unknown (73C)
FL,PHL,MCO,73W,Unknown (73W)
FL,PHL,MCO,73C,Unknown (73C)
FL,PHL,MDW,73W,Unknown (73W)
FL,PHL,MDW,73H,Unknown (73H)
FL,PHL,PHX,73H,Unknown (73H)
FL,PHX,ABQ,73W,Unknown (73W)
FL,PHX,ATL,73W,Unknown (73W)
FL,PHX,DEN,73H,Unknown (73H)
FL,PHX,DEN,73W,Unknown (73W)
FL,PHX,DEN,73C,Unknown (73C)
FL,PHX,FLL,73W,Unknown (73W)
FL,PHX,HOU,73H,Unknown (73H)
FL,PHX,HOU,73W,Unknown (73W)
FL,PHX,LAS,73W,Unknown (73W)
FL,PHX,LAS,73C,Unknown (73C)
FL,PHX,OAK,738,Boeing 737-800
FL,PHX,ONT,73W,Unknown (73W)
FL,PHX,PDX,73W,Unknown (73W)
FL,PHX,PHL,73W,Unknown (73W)
FL,PHX,SAN,73W,Unknown (73W)
FL,PHX,SJC,73W,Unknown (73W)
FL,PHX,SNA,73W,Unknown (73W)
FL,PIT,ATL,717,Boeing 717
FL,PIT,ATL,73G,Boeing 737-700
FL,PIT,BWI,73W,Unknown (73W)
FL,PIT,BWI,73C,Unknown (73C)
FL,PIT,MCO,717,Boeing 717
FL,PIT,MDW,73W,Unknown (73W)
FL,PIT,TPA,717,Boeing 717
FL,PUJ,ATL,73G,Boeing 737-700
FL,PUJ,BWI,73G,Boeing 737-700
FL,PUJ,MDW,73G,Boeing 737-700
FL,PVD,BWI,73W,Unknown (73W)
FL,PVD,BWI,738,Boeing 737-800
FL,PVD,BWI,73C,Unknown (73C)
FL,PVD,LAS,73H,Unknown (73H)
